code,current,name,name_short,gender,country_code,country,events,birth_country,other_sports,medal_type,year
1550119,True,NASIBOV Parviz,NASIBOV P,Male,UKR,Ukraine,"[""Men's Greco-Roman 67kg""]",Azerbaijan,,Silver,2024
1550148,True,CAMBEI Mihaela Valentina,CAMBEI MV,Female,ROU,Romania,"[""Women's 49kg""]",Romania,,Silver,2024
1550150,True,PAUL Georges Julien,PAUL GJ,Male,MRI,Mauritius,"[""Men's Singles""]",Mauritius,,,2024
1550154,True,TOMA Loredana Elena,TOMA LE,Female,ROU,Romania,"[""Women's 71kg""]",Romania,,,2024
1550162,True,KRASNIQI Distria,KRASNIQI D,Female,KOS,Kosovo,['Women -52 kg'],Kosovo,,Silver,2024
1550164,True,GJAKOVA Nora,GJAKOVA N,Female,KOS,Kosovo,['Women -57 kg'],Kosovo,,,2024
1550167,True,FAZLIU Laura,FAZLIU L,Female,KOS,Kosovo,['Women -63 kg'],Kosovo,,Bronze,2024
1550168,True,KUKA Loriana,KUKA L,Female,KOS,Kosovo,['Women -78 kg'],Switzerland,,,2024
1550169,True,GJAKOVA Akil,GJAKOVA A,Male,KOS,Kosovo,['Men -73 kg'],Kosovo,,,2024
1550170,True,BARBOSU Ana,BARBOSU A,Female,ROU,Romania,"['Women', ""Women's All-Around"", ""Women's Balance Beam"", ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault"", ""Women's Team""]",Romania,,Bronze,2024
1550174,True,COSMAN Lilia,COSMAN L,Female,ROU,Romania,"['Women', ""Women's All-Around"", ""Women's Balance Beam"", ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault"", ""Women's Team""]",United States,,,2024
1550176,True,GHIGOARTA Amalia,GHIGOARTA A,Female,ROU,Romania,"['Women', ""Women's All-Around"", ""Women's Balance Beam"", ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault"", ""Women's Team""]",Romania,,,2024
1550184,True,GURULI Lasha,GURULI L,Male,GEO,Georgia,"[""Men's 63.5kg""]",Georgia,,Bronze,2024
1550186,True,MANECA-VOINEA Sabrina,MANECA-VOINEA S,Female,ROU,Romania,"['Women', ""Women's Balance Beam"", ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault"", ""Women's Team""]",Romania,,,2024
1550192,True,PREDA Andreea,PREDA A,Female,ROU,Romania,"['Women', ""Women's Balance Beam"", ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault"", ""Women's Team""]",Romania,,,2024
1550218,True,SAWADOGO Faysal,SAWADOGO F,Male,BUR,Burkina Faso,['Men -80kg'],Burkina Faso,,,2024
1550219,True,FITI Scott James,FITI SJ,Male,FSM,Micronesia,"[""Men's 100m""]",Guam,,,2024
1550221,True,LIMTIACO Tasi,LIMTIACO T,Male,FSM,Micronesia,"[""Men's 100m Breaststroke""]",Micronesia,,,2024
1550227,True,AWANG Mohd Azizulhasni,AWANG MA,Male,MAS,Malaysia,"[""Men's Keirin"", ""Men's Sprint""]",Malaysia,,,2024
1550228,True,SAHROM Muhammad Shah Firdaus,SAHROM MSF,Male,MAS,Malaysia,"[""Men's Keirin"", ""Men's Sprint""]",Malaysia,,,2024
1550233,True,AMIT Amit,AMIT A,Male,IND,India,"[""Men's 51kg""]",India,,,2024
1550250,True,CHOPRA Neeraj,CHOPRA N,Male,IND,India,"[""Men's Javelin Throw""]",India,,Silver,2024
1550264,True,MUNTEAN Andrei-Vasile,MUNTEAN AV,Male,ROU,Romania,"['Men', ""Men's Parallel Bars""]",Romania,,,2024
1550271,True,NISHANT DEV,NISHANT DEV,Male,IND,India,"[""Men's 71kg""]",India,,,2024
1550285,True,ADAM Adriana,ADAM A,Female,ROU,Romania,"[""Women's Eight"", ""Women's Four""]",Romania,,Gold,2024
1550289,True,ANGHEL Roxana,ANGHEL R,Female,ROU,Romania,"[""Women's Eight"", ""Women's Pair""]",Romania,,Silver,2024
1550289,True,ANGHEL Roxana,ANGHEL R,Female,ROU,Romania,"[""Women's Eight"", ""Women's Pair""]",Romania,,Gold,2024
1550294,True,BERES Amalia,BERES A,Female,ROU,Romania,"[""Women's Eight"", ""Women's Four""]",Romania,,Gold,2024
1550295,True,TARNOVSCHI Serghei,TARNOVSCHI S,Male,MDA,Republic of Moldova,"[""Men's Canoe Single 1000m""]",Ukraine,,Bronze,2024
1550300,True,OLARASU Maria,OLARASU M,Female,MDA,Republic of Moldova,"[""Women's Canoe Single 200m"", ""Women's Canoe Double 500m""]",Republic of Moldova,,,2024
1550303,True,BODNAR Ancuta,BODNAR A,Female,ROU,Romania,"[""Women's Eight"", ""Women's Double Sculls""]",Romania,,Silver,2024
1550303,True,BODNAR Ancuta,BODNAR A,Female,ROU,Romania,"[""Women's Eight"", ""Women's Double Sculls""]",Romania,,Gold,2024
1550307,True,COCIU Daniela,COCIU D,Female,MDA,Republic of Moldova,"[""Women's Canoe Single 200m"", ""Women's Canoe Double 500m""]",Republic of Moldova,,,2024
1550309,True,NIKHAT Zareen,NIKHAT Z,Female,IND,India,"[""Women's 50kg""]",India,,,2024
1550313,True,PREETI,PREETI,Female,IND,India,"[""Women's 54kg""]",India,,,2024
1550324,True,CIOTAU Emanuela Ioana,CIOTAU EI,Female,ROU,Romania,"[""Women's Quadruple Sculls""]",,,,2024
1550326,True,JAISMINE,JAISMINE,Female,IND,India,"[""Women's 57kg""]",India,,,2024
1550327,True,KHIEW Hoe Yean,KHIEW HY,Male,MAS,Malaysia,"[""Men's 400m Freestyle""]",Malaysia,,,2024
1550329,True,CIRES Patricia,CIRES P,Female,ROU,Romania,"[""Women's Quadruple Sculls""]",Romania,,,2024
1550384,True,COZMIUC Ionela Livia,COZMIUC IL,Female,ROU,Romania,"[""Lightweight Women's Double Sculls""]",Romania,,Silver,2024
1550432,True,BORGOHAIN Lovlina,BORGOHAIN L,Female,IND,India,"[""Women's 75kg""]",India,,,2024
1550437,True,LEHACI Maria,LEHACI M,Female,ROU,Romania,"[""Women's Eight"", ""Women's Four""]",Romania,,Gold,2024
1550531,True,MOROSAN Ioana Madalina,MOROSAN IM,Female,ROU,Romania,"[""Women's Quadruple Sculls""]",,,,2024
1550542,True,PETREANU Victoria Stefania,PETREANU VS,Female,ROU,Romania,"[""Women's Eight""]",,,Gold,2024
1550544,True,DOGUE Marvin,DOGUE M,Male,GER,Germany,"[""Men's Individual""]",Germany,,,2024
1550546,True,LIEBIG Fabian,LIEBIG F,Male,GER,Germany,"[""Men's Individual""]",Germany,,,2024
1550551,True,ZILLEKENS Annika,ZILLEKENS A,Female,GER,Germany,"[""Women's Individual""]",Germany,,,2024
1550553,True,LANGREHR Rebecca,LANGREHR R,Female,GER,Germany,"[""Women's Individual""]",Germany,,,2024
1550560,True,RADIS Simona,RADIS S,Female,ROU,Romania,"[""Women's Eight"", ""Women's Double Sculls""]",Romania,,Silver,2024
1550560,True,RADIS Simona,RADIS S,Female,ROU,Romania,"[""Women's Eight"", ""Women's Double Sculls""]",Romania,,Gold,2024
1550630,True,RUSU Maria Magdalena,RUSU MM,Female,ROU,Romania,"[""Women's Eight"", ""Women's Four""]",Romania,,Gold,2024
1550644,True,UNGUREANU Alexandra,UNGUREANU A,Female,ROU,Romania,"[""Women's Quadruple Sculls""]",,,,2024
1550661,True,van GRONINGEN Gianina Elena,van GRONINGEN GE,Female,ROU,Romania,"[""Lightweight Women's Double Sculls""]",Romania,,Silver,2024
1550789,True,VRINCEANU Ioana,VRINCEANU I,Female,ROU,Romania,"[""Women's Eight"", ""Women's Pair""]",Romania,,Silver,2024
1550789,True,VRINCEANU Ioana,VRINCEANU I,Female,ROU,Romania,"[""Women's Eight"", ""Women's Pair""]",Romania,,Gold,2024
1550806,True,ADAM Constantin,ADAM C,Male,ROU,Romania,"[""Men's Eight""]",Romania,,,2024
1550815,True,KUSHITASHVILI Georgii,KUSHITASHVILI G,Male,GEO,Georgia,"[""Men's 92kg""]",Georgia,,,2024
1550831,True,GRESHAM Zackary,GRESHAM Z,Male,GRN,Grenada,"[""Men's 100m Backstroke""]",,,,2024
1550881,True,SCHEMBRI Kruz,SCHEMBRI K,Male,ISV,"Virgin Islands, US","[""Men's Foil Individual""]",,,,2024
1550974,True,CRACIUN Nicolae,CRACIUN N,Male,ITA,Italy,"[""Men's Canoe Single 1000m""]",Republic of Moldova,,,2024
1550975,True,de GENNARO Giovanni,de GENNARO G,Male,ITA,Italy,"[""Men's Kayak Single"", ""Men's Kayak Cross""]",Italy,,Gold,2024
1550977,True,HORN Stefanie,HORN S,Female,ITA,Italy,"[""Women's Kayak Single"", ""Women's Kayak Cross""]",Germany,,,2024
1550978,True,IVALDI Raffaello,IVALDI R,Male,ITA,Italy,"[""Men's Canoe Single""]",Italy,,,2024
1550980,True,BERTONCELLI Marta,BERTONCELLI M,Female,ITA,Italy,"[""Women's Canoe Single"", ""Women's Kayak Cross""]",Italy,,,2024
1551050,True,ABBADINI Yumin,ABBADINI Y,Male,ITA,Italy,"['Men', ""Men's All-Around"", ""Men's Floor Exercise"", ""Men's Horizontal Bar"", ""Men's Parallel Bars"", ""Men's Pommel Horse"", ""Men's Rings"", ""Men's Vault"", ""Men's Team""]",Italy,,,2024
1551051,True,BARTOLINI Nicola,BARTOLINI N,Male,ITA,Italy,"['Men', ""Men's Floor Exercise"", ""Men's Horizontal Bar"", ""Men's Parallel Bars"", ""Men's Pommel Horse"", ""Men's Rings"", ""Men's Vault"", ""Men's Team""]",Italy,,,2024
1551052,True,CASALI Lorenzo Minh,CASALI LM,Male,ITA,Italy,"['Men', ""Men's All-Around"", ""Men's Floor Exercise"", ""Men's Horizontal Bar"", ""Men's Parallel Bars"", ""Men's Pommel Horse"", ""Men's Rings"", ""Men's Vault"", ""Men's Team""]",Vietnam,,,2024
1551057,True,MACCHIATI Mario,MACCHIATI M,Male,ITA,Italy,"['Men', ""Men's All-Around"", ""Men's Floor Exercise"", ""Men's Horizontal Bar"", ""Men's Parallel Bars"", ""Men's Pommel Horse"", ""Men's Rings"", ""Men's Vault"", ""Men's Team""]",Italy,,,2024
1551058,True,MACCHINI Carlo,MACCHINI C,Male,ITA,Italy,"['Men', ""Men's Floor Exercise"", ""Men's Horizontal Bar"", ""Men's Parallel Bars"", ""Men's Pommel Horse"", ""Men's Rings"", ""Men's Vault"", ""Men's Team""]",Italy,,,2024
1551061,True,D'AMATO Alice,D'AMATO A,Female,ITA,Italy,"['Women', ""Women's All-Around"", ""Women's Balance Beam"", ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault"", ""Women's Team""]",Italy,,Gold,2024
1551061,True,D'AMATO Alice,D'AMATO A,Female,ITA,Italy,"['Women', ""Women's All-Around"", ""Women's Balance Beam"", ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault"", ""Women's Team""]",Italy,,Silver,2024
1551121,True,BRAVO YOUNG Roman Guillermo,BRAVO YOUNG RG,Male,MEX,Mexico,"[""Men's Freestyle 57kg""]",United States,,,2024
1551123,True,GOMEZ Austin Klee,GOMEZ AK,Male,MEX,Mexico,"[""Men's Freestyle 65kg""]",United States,,,2024
1551159,True,FAHMI Muhd Azeem,FAHMI MA,Male,MAS,Malaysia,"[""Men's 100m""]",Malaysia,,,2024
1551169,True,BAZADZE Sandro,BAZADZE S,Male,GEO,Georgia,"[""Men's Sabre Individual""]",Georgia,,,2024
1551175,True,ARTENI Florin,ARTENI F,Male,ROU,Romania,"[""Men's Eight"", ""Men's Pair""]",Romania,,,2024
1551177,True,BAITOC Bogdan,BAITOC B,Male,ROU,Romania,"[""Men's Eight""]",,,,2024
1551178,True,BEJAN Sergiu Vasile,BEJAN SV,Male,ROU,Romania,"[""Men's Four""]",Romania,,,2024
1551180,True,BERARIU Stefan Constantin,BERARIU SC,Male,ROU,Romania,"[""Men's Four""]",Romania,,,2024
1551184,True,CHIRUTA Mihai,CHIRUTA M,Male,ROU,Romania,"[""Men's Single Sculls""]",,,,2024
1551186,True,CORNEA Andrei Sebastian,CORNEA AS,Male,ROU,Romania,"[""Men's Double Sculls""]",,,Gold,2024
1551188,True,COZMIUC Marius Vasile,COZMIUC MV,Male,ROU,Romania,"[""Men's Eight""]",Romania,,,2024
1551190,True,DANCIU Laurentiu,DANCIU L,Male,ROU,Romania,"[""Men's Eight""]",Romania,,,2024
1551238,True,ENACHE Marian Florian,ENACHE MF,Male,ROU,Romania,"[""Men's Double Sculls""]",Romania,,Gold,2024
1551246,True,BEIQI Hana,BEIQI H,Female,KOS,Kosovo,"[""Women's 50m Freestyle""]",,,,2024
1551249,True,MOUTTAKI Yasmine,MOUTTAKI Y,Female,MAR,Morocco,"[""Women's 50kg""]",Morocco,,,2024
1551270,True,GOLOVINA Luba,GOLOVINA L,Female,GEO,Georgia,['Women'],Georgia,,,2024
1551283,True,BERTAL Widad,BERTAL W,Female,MAR,Morocco,"[""Women's 54kg""]",Morocco,,,2024
1551307,True,DJURAEV Akbar,DJURAEV A,Male,UZB,Uzbekistan,"[""Men's 102kg""]",Uzbekistan,,Silver,2024
1551316,True,STOEVA Stefani,STOEVA S,Female,BUL,Bulgaria,"[""Women's Doubles""]",Bulgaria,,,2024
1551318,True,MARDI Khadija,MARDI K,Female,MAR,Morocco,"[""Women's 75kg""]",Morocco,,,2024
1551324,True,STOEVA Gabriela,STOEVA G,Female,BUL,Bulgaria,"[""Women's Doubles""]",Bulgaria,,,2024
1551330,True,NALBANTOVA Kaloyana,NALBANTOVA K,Female,BUL,Bulgaria,"[""Women's Singles""]",,,,2024
1551347,True,ADASHBAEVA Rigina,ADASHBAEVA R,Female,UZB,Uzbekistan,"[""Women's 81kg""]",,"Represented Uzbekistan in the discus at the Asian U18 Championships in Bangkok, where she finished 10th, and also competed internationally in the hammer throw and shot put",,2024
1551355,True,JABBOROVA Tursunoy,JABBOROVA T,Female,UZB,Uzbekistan,"[""Women's +81kg""]",Uzbekistan,,,2024
1551387,True,MONNA Paolo,MONNA P,Male,ITA,Italy,['10m Air Pistol Men'],Italy,,Bronze,2024
1551388,True,MALDINI Federico Nilo,MALDINI FN,Male,ITA,Italy,['10m Air Pistol Men'],Italy,,Silver,2024
1551390,True,MAZZETTI Riccardo,MAZZETTI R,Male,ITA,Italy,['25m Rapid Fire Pistol Men'],Italy,,,2024
1551391,True,SPINELLA Massimo,SPINELLA M,Male,ITA,Italy,['25m Rapid Fire Pistol Men'],Italy,,,2024
1551400,True,SOLLAZZO Danilo Dennis,SOLLAZZO DD,Male,ITA,Italy,"['10m Air Rifle Men', '50m Rifle 3 Positions Men', '10m Air Rifle Mixed Team']",Italy,,,2024
1551401,True,BONAZZI Edoardo,BONAZZI E,Male,ITA,Italy,"['10m Air Rifle Men', '50m Rifle 3 Positions Men']",Italy,,,2024
1551443,True,TALAKHADZE Lasha,TALAKHADZE L,Male,GEO,Georgia,"[""Men's +102kg""]",Georgia,,Gold,2024
1551445,True,MISHVELIDZE Shota,MISHVELIDZE S,Male,GEO,Georgia,"[""Men's 61kg""]",,,,2024
1551552,True,BOUKHIAM Ramzi,BOUKHIAM R,Male,MAR,Morocco,['Men'],Morocco,,,2024
1551755,True,BAKRACI Gresa,BAKRACI G,Female,KOS,Kosovo,"[""Women's 800m""]",,,,2024
1551787,True,RAMOS Ethan Adrian,RAMOS EA,Male,PUR,Puerto Rico,"[""Men's Freestyle 86kg""]",United States,,,2024
1551794,True,SMITH Jonovan Darius,SMITH JD,Male,PUR,Puerto Rico,"[""Men's Freestyle 125kg""]",United States,,,2024
1551804,True,CLARO FIZ Alejandro,CLARO FIZ A,Male,CUB,Cuba,"[""Men's 51kg""]",Cuba,,,2024
1551805,True,VELASCO FUENTES Victoria,VELASCO FUENTES V,Female,MEX,Mexico,"[""Women's Omnium""]",Mexico,Road cycling: competed at the national and international level,,2024
1551878,True,GAXIOLA GONZALEZ Daniela,GAXIOLA GONZALEZ D,Female,MEX,Mexico,"[""Women's Keirin"", ""Women's Sprint"", ""Women's Team Sprint""]",Mexico,,,2024
1551880,True,VERDUGO OSUNA Yuli,VERDUGO OSUNA Y,Female,MEX,Mexico,"[""Women's Keirin"", ""Women's Sprint"", ""Women's Team Sprint""]",Mexico,"Competed on national level in athletics when she was younger, until a knee injury made her stop",,2024
1551883,True,SALAZAR VALLES Jessica,SALAZAR VALLES J,Female,MEX,Mexico,"[""Women's Team Sprint""]",Mexico,,,2024
1551884,True,HORTA RODRIGUEZ del REY Saidel Ivan,HORTA RODRIGUEZ d,Male,CUB,Cuba,"[""Men's 57kg""]",Cuba,,,2024
1551906,True,PENA SALAS Ricardo,PENA SALAS R,Male,MEX,Mexico,"[""Men's Omnium""]",,,,2024
1551907,True,GUTIERREZ PRIETO Adair Zabdiel,GUTIERREZ PRIETO A,Male,MEX,Mexico,"[""Men's Cross-country""]",Mexico,,,2024
1551908,True,WILLIAMS Sada,WILLIAMS S,Female,BAR,Barbados,"[""Women's 400m""]",Barbados,,,2024
1551912,True,RODRIGUEZ SUAREZ Erika Monserrath,RODRIGUEZ SUAREZ E,Female,MEX,Mexico,"[""Women's Cross-country""]",,,,2024
1551918,True,EVELYN Tristan,EVELYN T,Female,BAR,Barbados,"[""Women's 100m""]",Barbados,,,2024
1552005,True,MOHD AFENDY Khairulnizam,MOHD AFENDY K,Male,MAS,Malaysia,"[""Men's Dinghy""]",Malaysia,,,2024
1552017,True,FOO KUNE Kate,FOO KUNE K,Female,MRI,Mauritius,"[""Women's Singles""]",Mauritius,,,2024
1552020,True,PERRIER Marie,PERRIER M,Female,MRI,Mauritius,"[""Women's Marathon""]",Mauritius,"Trail running: Winner of the short race at the 2018 French Championships, competed in the short race at the 2023 Trail World Championships in Innsbruck (30th)",,2024
1552024,True,BIBI Gary Noa Jerrel,BIBI GNJ,Male,MRI,Mauritius,"[""Men's 100m""]",,,,2024
1552030,True,LO Chia-Ling,LO CL,Female,TPE,Chinese Taipei,['Women -57kg'],,,,2024
1552033,True,HORODISTEANU Florin Bogdan,HORODISTEANU FB,Male,ROU,Romania,"[""Men's Quadruple Sculls""]",,,,2024
1552037,True,LEHACI Florin Sorin,LEHACI FS,Male,ROU,Romania,"[""Men's Eight"", ""Men's Pair""]",Romania,,,2024
1552039,True,LUNGU Andrei,LUNGU A,Male,ROU,Romania,"[""Men's Quadruple Sculls""]",,,,2024
1552040,True,MANDRILA Andrei,MANDRILA A,Male,ROU,Romania,"[""Men's Four""]",,,,2024
1552045,True,MUNTEANU Adrian,MUNTEANU A,Male,ROU,Romania,"[""Men's Eight""]",Romania,,,2024
1552049,True,NUTESCU Leontin,NUTESCU L,Male,ROU,Romania,"[""Men's Quadruple Sculls""]",,,,2024
1552057,True,BACHMANN Simon,BACHMANN S,Male,SEY,Seychelles,"[""Men's 200m Individual Medley""]",,Marathon Swimming: Competed in the 5km at the 2019 World Championships,,2024
1552058,True,PRUNDEANU Ioan,PRUNDEANU I,Male,ROU,Romania,"[""Men's Quadruple Sculls""]",Romania,,,2024
1552065,True,SEMCIUC Mugurel Vasile,SEMCIUC MV,Male,ROU,Romania,"[""Men's Eight""]",Romania,,,2024
1552074,True,TIGANESCU Mihaita Vasile,TIGANESCU MV,Male,ROU,Romania,"[""Men's Eight""]",Romania,,,2024
1552080,True,TUDOSA Ciprian,TUDOSA C,Male,ROU,Romania,"[""Men's Four""]",Romania,,,2024
1552086,True,MEGOS Alexander,MEGOS A,Male,GER,Germany,"[""Men's Boulder & Lead""]",Germany,,,2024
1552087,True,FLOHE Yannick,FLOHE Y,Male,GER,Germany,"[""Men's Boulder & Lead""]",Germany,,,2024
1552089,True,DOERFFEL Lucia,DOERFFEL L,Female,GER,Germany,"[""Women's Boulder & Lead""]",Germany,,,2024
1552154,True,ACCAME Ilaria Elvira,ACCAME IE,Female,ITA,Italy,"[""Women's 4 x 400m Relay""]",,,,2024
1552155,True,ACETI Vladimir,ACETI V,Male,ITA,Italy,"[""Men's 4 x 400m Relay"", '4 x 400m Relay Mixed']",Russian Federation,,,2024
1552156,True,ALI Chituru,ALI C,Male,ITA,Italy,"[""Men's 100m"", ""Men's 4 x 100m Relay""]",Italy,,,2024
1552157,True,BIANCIARDI Lapo,BIANCIARDI L,Male,ITA,Italy,"[""Men's 4 x 400m Relay""]",,,,2024
1552158,True,BONGIORNI Anna,BONGIORNI A,Female,ITA,Italy,"[""Women's 200m""]",Italy,,,2024
1552159,True,BONORA Alessandra,BONORA A,Female,ITA,Italy,"[""Women's 4 x 400m Relay""]",,,,2024
1552160,True,BORGA Rebecca,BORGA R,Female,ITA,Italy,"[""Women's 4 x 400m Relay""]",Italy,,,2024
1552161,True,CECCARELLI Samuele,CECCARELLI S,Male,ITA,Italy,"[""Men's 4 x 100m Relay""]",,,,2024
1552162,True,DESALU Eseosa Fostine,DESALU EF,Male,ITA,Italy,"[""Men's 200m"", ""Men's 4 x 100m Relay""]",Italy,,,2024
1552163,True,DOSSO Zaynab,DOSSO Z,Female,ITA,Italy,"[""Women's 100m"", ""Women's 4 x 100m Relay""]",Côte d'Ivoire,,,2024
1552166,True,HOOPER Gloria,HOOPER G,Female,ITA,Italy,"[""Women's 4 x 100m Relay""]",Italy,,,2024
1552167,True,JACOBS Lamont Marcell,JACOBS LM,Male,ITA,Italy,"[""Men's 100m"", ""Men's 4 x 100m Relay""]",United States,,,2024
1552168,True,KADDARI Dalia,KADDARI D,Female,ITA,Italy,"[""Women's 200m"", ""Women's 4 x 100m Relay""]",Italy,,,2024
1552169,True,LOPEZ Brayan,LOPEZ B,Male,ITA,Italy,"[""Men's 4 x 400m Relay""]",Dominican Republic,,,2024
1552170,True,MANGIONE Alice,MANGIONE A,Female,ITA,Italy,"[""Women's 400m"", ""Women's 4 x 400m Relay"", '4 x 400m Relay Mixed']",Italy,,,2024
1552171,True,MELI Riccardo,MELI R,Male,ITA,Italy,"[""Men's 4 x 400m Relay""]",Italy,,,2024
1552172,True,MELLUZZO Matteo,MELLUZZO M,Male,ITA,Italy,"[""Men's 4 x 100m Relay""]",Italy,,,2024
1552173,True,PATTA Lorenzo,PATTA L,Male,ITA,Italy,"[""Men's 4 x 100m Relay""]",Italy,,,2024
1552174,True,PAVESE Alessia,PAVESE A,Female,ITA,Italy,"[""Women's 4 x 100m Relay""]",Italy,,,2024
1552175,True,POLINARI Anna,POLINARI A,Female,ITA,Italy,"[""Women's 4 x 400m Relay"", '4 x 400m Relay Mixed']",Italy,,,2024
1552177,True,RE Davide,RE D,Male,ITA,Italy,"[""Men's 400m""]",Italy,"Alpine skiing: Competed in alpine skiing in his youth, including at the Italian national championships",,2024
1552294,True,SCOTTI Edoardo,SCOTTI E,Male,ITA,Italy,"[""Men's 4 x 400m Relay"", '4 x 400m Relay Mixed']",Italy,,,2024
1552295,True,SIRAGUSA Irene,SIRAGUSA I,Female,ITA,Italy,"[""Women's 4 x 100m Relay""]",Italy,,,2024
1552296,True,SITO Luca,SITO L,Male,ITA,Italy,"[""Men's 400m"", ""Men's 4 x 400m Relay"", '4 x 400m Relay Mixed']",Italy,Played football until age 16,,2024
1552298,True,TORTU Filippo,TORTU F,Male,ITA,Italy,"[""Men's 200m"", ""Men's 4 x 100m Relay""]",Italy,,,2024
1552299,True,TREVISAN Giancarla,TREVISAN G,Female,ITA,Italy,"[""Women's 4 x 400m Relay"", '4 x 400m Relay Mixed']",United States,,,2024
1552300,True,TROIANI Virginia,TROIANI V,Female,ITA,Italy,"[""Women's 4 x 400m Relay""]",,,,2024
1552303,True,ARESE Pietro,ARESE P,Male,ITA,Italy,"[""Men's 1500m""]",Italy,,,2024
1552304,True,BARONTINI Simone,BARONTINI S,Male,ITA,Italy,"[""Men's 800m""]",Italy,,,2024
1552305,True,BATTOCLETTI Nadia,BATTOCLETTI N,Female,ITA,Italy,"[""Women's 10,000m"", ""Women's 5000m""]",Italy,,Silver,2024
1552306,True,BELLO Elena,BELLO E,Female,ITA,Italy,"[""Women's 800m""]",Italy,,,2024
1552307,True,CAVALLI Ludovica,CAVALLI L,Female,ITA,Italy,"[""Women's 1500m""]",Italy,,,2024
1552309,True,COIRO Eloisa,COIRO E,Female,ITA,Italy,"[""Women's 800m""]",Italy,,,2024
1552311,True,CRIPPA Yemaneberhan,CRIPPA Y,Male,ITA,Italy,"[""Men's Marathon""]",Ethiopia,,,2024
1552312,True,del BUONO Federica,del BUONO F,Female,ITA,Italy,"[""Women's 1500m"", ""Women's 5000m""]",Italy,,,2024
1552313,True,EPIS Giovanna,EPIS G,Female,ITA,Italy,"[""Women's Marathon""]",Italy,,,2024
1552318,True,RAHMAN Imranur,RAHMAN I,Male,BAN,Bangladesh,"[""Men's 100m""]",Great Britain,,,2024
1552320,True,LAWRENCE Matthew,LAWRENCE M,Male,MOZ,Mozambique,"[""Men's 100m Breaststroke""]",,,,2024
1552338,True,DONELLI Denise,DONELLI D,Female,MOZ,Mozambique,"[""Women's 100m Backstroke""]",,,,2024
1552341,True,FANIEL Eyob,FANIEL E,Male,ITA,Italy,"[""Men's Marathon""]",Eritrea,,,2024
1552342,True,MESLEK Ossama,MESLEK O,Male,ITA,Italy,"[""Men's 1500m""]",Italy,,,2024
1552343,True,MEUCCI Daniele,MEUCCI D,Male,ITA,Italy,"[""Men's Marathon""]",Italy,,,2024
1552347,True,TECUCEANU Catalin,TECUCEANU C,Male,ITA,Italy,"[""Men's 800m""]",Romania,,,2024
1552348,True,VISSA Sintayehu,VISSA S,Female,ITA,Italy,"[""Women's 1500m""]",Ethiopia,,,2024
1552349,True,YAREMCHUK Sofiia,YAREMCHUK S,Female,ITA,Italy,"[""Women's Marathon""]",Ukraine,,,2024
1552351,True,ZOGHLAMI Osama,ZOGHLAMI O,Male,ITA,Italy,"[""Men's 3000m Steeplechase""]",Tunisia,,,2024
1552358,True,FOLORUNSO Ayomide,FOLORUNSO A,Female,ITA,Italy,"[""Women's 400m Hurdles""]",Nigeria,,,2024
1552362,True,MURARO Alice,MURARO A,Female,ITA,Italy,"[""Women's 400m Hurdles""]",Italy,,,2024
1552364,True,SARTORI Rebecca,SARTORI R,Female,ITA,Italy,"[""Women's 400m Hurdles""]",Italy,,,2024
1552365,True,SIBILIO Alessandro,SIBILIO A,Male,ITA,Italy,"[""Men's 400m Hurdles"", ""Men's 4 x 400m Relay""]",Italy,,,2024
1552368,True,DAYIBEKOVA Zaynab,DAYIBEKOVA Z,Female,UZB,Uzbekistan,"[""Women's Sabre Individual""]",Uzbekistan,,,2024
1552370,True,SULAMANIDZE Ilia,SULAMANIDZE I,Male,GEO,Georgia,"['Men -100 kg', 'Mixed Team']",Georgia,,Silver,2024
1552373,True,BRUNI Roberta,BRUNI R,Female,ITA,Italy,"[""Women's Pole Vault""]",Italy,,,2024
1552374,True,DALLAVALLE Andrea,DALLAVALLE A,Male,ITA,Italy,"[""Men's Triple Jump""]",Italy,,,2024
1552375,True,DIAZ HERNANDEZ Andy,DIAZ HERNANDEZ A,Male,ITA,Italy,"[""Men's Triple Jump""]",Cuba,,Bronze,2024
1552378,True,FURLANI Mattia,FURLANI M,Male,ITA,Italy,"[""Men's Long Jump""]",Italy,,Bronze,2024
