code,current,name,name_short,name_tv,gender,function,country_code,country,nickname,medal_type,event,team,year,season
1879839,True,KANOR Orlane,KANOR O,Orlane KANOR,Female,Athlete,FRA,France,,Silver,Women,France,2024,Summer
1879842,True,LASSOURCE Coralie,LASSOURCE C,Coralie LASSOURCE,Female,Athlete,FRA,France,Coco,Silver,Women,France,2024,Summer
1879845,True,NOCANDY Meline,NOCANDY M,Meline NOCANDY,Female,Athlete,FRA,France,,Silver,Women,France,2024,Summer
1879846,True,NZE MINKO Estelle,NZE MINKO E,Estelle NZE MINKO,Female,Athlete,FRA,France,,Silver,Women,France,2024,Summer
1879847,True,ONDONO Onacia,ONDONO O,Onacia ONDONO,Female,Athlete,FRA,France,,Silver,Women,France,2024,Summer
1879851,True,SAKO Hatadou,SAKO H,Hatadou SAKO,Female,Athlete,FRA,France,,Silver,Women,France,2024,Summer
1879853,True,TOUBLANC Alicia,TOUBLANC A,Alicia TOUBLANC,Female,Athlete,FRA,France,,Silver,Women,France,2024,Summer
1879854,True,VALENTINI Chloe,VALENTINI C,Chloe VALENTINI,Female,Athlete,FRA,France,,Silver,Women,France,2024,Summer
1879856,True,ZAADI DEUNA Grace,ZAADI DEUNA G,Grace ZAADI DEUNA,Female,Athlete,FRA,France,,Silver,Women,France,2024,Summer
1879894,True,CARGO Palma,CARGO P,Palma CARGO,Female,Athlete,CRO,Croatia,,,,,2024,Summer
1879945,True,GOVORCINOVIC Anamaria,GOVORCINOVIC A,Anamaria GOVORCINOVIC,Female,Athlete,CRO,Croatia,Anci,,,,2024,Summer
1879985,True,BASHIR Ghulam Mustafa,BASHIR GM,Ghulam Mustafa BASHIR,Male,Athlete,PAK,Pakistan,GM,,,,2024,Summer
1880154,True,ABDURAKHIMOV Rasuljon,ABDURAKHIMOV R,Rasuljon ABDURAKHIMOV,Male,Athlete,UZB,Uzbekistan,Rasul,,,,2024,Summer
1880160,True,AZIMOV Abdulla,AZIMOV A,Abdulla AZIMOV,Male,Athlete,UZB,Uzbekistan,,,,,2024,Summer
1880166,True,ERGASHEV Khabibullo,ERGASHEV K,Khabibullo ERGASHEV,Male,Athlete,UZB,Uzbekistan,,,,,2024,Summer
1880175,True,ABERG Ludvig,ABERG L,Ludvig ABERG,Male,Athlete,SWE,Sweden,,,,,2024,Summer
1880177,True,NOREN Alex,NOREN A,Alex NOREN,Male,Athlete,SWE,Sweden,,,,,2024,Summer
1880184,True,GRANT Linn,GRANT L,Linn GRANT,Female,Athlete,SWE,Sweden,"""Some of the girls in the Swedish team have some nicknames for me but they’re not very nice - not as if they’re bad but they’re not very cute."" (letaccess.com, 20 Jan 2022)",,,,2024,Summer
1880191,True,DANY DANN,DANY DANN,DANY DANN,Male,Athlete,FRA,France,,Silver,B-Boys,,2024,Summer
1880193,True,LAGAET,LAGAET,LAGAET,Male,Athlete,FRA,France,,,,,2024,Summer
1880195,True,SYSSY,SYSSY,SYSSY,Female,Athlete,FRA,France,,,,,2024,Summer
1880196,True,CARLOTA,CARLOTA,CARLOTA,Female,Athlete,FRA,France,,,,,2024,Summer
1880266,True,STARK Maja,STARK M,Maja STARK,Female,Athlete,SWE,Sweden,,,,,2024,Summer
1880277,True,TABOULET Nana,TABOULET N,Nana TABOULET,Female,Athlete,FRA,France,Nana,,,,2024,Summer
1880278,True,ALEXANDRE Emilie,ALEXANDRE E,Emilie ALEXANDRE,Female,Athlete,FRA,France,,,,,2024,Summer
1880283,True,MATHERON Vincent,MATHERON V,Vincent MATHERON,Male,Athlete,FRA,France,The Joker,,,,2024,Summer
1880286,True,SCHOONHEERE Lucie,SCHOONHEERE L,Lucie SCHOONHEERE,Female,Athlete,FRA,France,,,,,2024,Summer
1880287,True,MILOU Vincent,MILOU V,Vincent MILOU,Male,Athlete,FRA,France,,,,,2024,Summer
1880288,True,GARBACCIO Joseph,GARBACCIO J,Joseph GARBACCIO,Male,Athlete,FRA,France,,,,,2024,Summer
1880289,True,GIRAUD Aurelien,GIRAUD A,Aurelien GIRAUD,Male,Athlete,FRA,France,Aurel,,,,2024,Summer
1880343,True,WEKESA Kevin,WEKESA K,Kevin WEKESA,Male,Athlete,KEN,Kenya,Yokoh,,,,2024,Summer
1880344,True,ASATI Samuel,ASATI S,Samuel ASATI,Male,Athlete,KEN,Kenya,Tintin,,,,2024,Summer
1880346,True,MBOYA Antony,MBOYA A,Antony MBOYA,Male,Athlete,KEN,Kenya,,,,,2024,Summer
1880347,True,TANGA Brian,TANGA B,Brian TANGA,Male,Athlete,KEN,Kenya,,,,,2024,Summer
1880350,True,KOKOYO Lamec Ambetsa,KOKOYO LA,Lamec Ambetsa KOKOYO,Male,Athlete,KEN,Kenya,,,,,2024,Summer
1880351,True,OKONG'O Patrick Odongo,OKONG'O PO,Patrick Odongo OKONG'O,Male,Athlete,KEN,Kenya,Odoche,,,,2024,Summer
1880353,True,OKEYO John,OKEYO J,John OKEYO,Male,Athlete,KEN,Kenya,,,,,2024,Summer
1880354,True,ANGEYO George Ooro,ANGEYO GO,George Ooro ANGEYO,Male,Athlete,KEN,Kenya,Japalo,,,,2024,Summer
1880360,True,AMAITSA Nygel Pettersan,AMAITSA NP,Nygel Pettersan AMAITSA,Male,Athlete,KEN,Kenya,,,,,2024,Summer
1880363,True,HUMWA Herman,HUMWA H,Herman HUMWA,Male,Athlete,KEN,Kenya,"Loco, PapaLocole",,,,2024,Summer
1880365,True,OJWANG Chrisant,OJWANG C,Chrisant OJWANG,Male,Athlete,KEN,Kenya,Chris,,,,2024,Summer
1880366,True,ABUKUSE Denis,ABUKUSE D,Denis ABUKUSE,Male,Athlete,KEN,Kenya,,,,,2024,Summer
1880368,True,ONYALA Vincent,ONYALA V,Vincent ONYALA,Male,Athlete,KEN,Kenya,,,,,2024,Summer
1880416,True,BRUNLEHNER Maria,BRUNLEHNER M,Maria BRUNLEHNER,Female,Athlete,KEN,Kenya,,,,,2024,Summer
1880428,True,MOHAMED Ridhwan Abubakar Bwana,MOHAMED RAB,Ridhwan Abubakar Bwana MOHAMED,Male,Athlete,KEN,Kenya,,,,,2024,Summer
1880456,True,BART Adrien,BART A,Adrien BART,Male,Athlete,FRA,France,,,,,2024,Summer
1880457,True,BEAUMONT Maxime,BEAUMONT M,Maxime BEAUMONT,Male,Athlete,FRA,France,Max,,,,2024,Summer
1880464,True,CASTRYCK Titouan,CASTRYCK T,Titouan CASTRYCK,Male,Athlete,FRA,France,,Silver,Men's Kayak Single,,2024,Summer
1880467,True,DORANGE Eugenie,DORANGE E,Eugenie DORANGE,Female,Athlete,FRA,France,,,,,2024,Summer
1880471,True,DELASSUS Marjorie,DELASSUS M,Marjorie DELASSUS,Female,Athlete,FRA,France,"Marj, Marjo",,,,2024,Summer
1880479,True,GESTIN Nicolas,GESTIN N,Nicolas GESTIN,Male,Athlete,FRA,France,Nico,Gold,Men's Canoe Single,,2024,Summer
1880481,True,HOSTENS Manon,HOSTENS M,Manon HOSTENS,Female,Athlete,FRA,France,,,,,2024,Summer
1880483,True,HUG Angele,HUG A,Angele HUG,Female,Athlete,FRA,France,,Silver,Women's Kayak Cross,,2024,Summer
1880494,True,LEONARD Loic,LEONARD L,Loic LEONARD,Male,Athlete,FRA,France,IronLoic,,,,2024,Summer
1880501,True,NEVEU Boris,NEVEU B,Boris NEVEU,Male,Athlete,FRA,France,Bobo,,,,2024,Summer
1880502,True,PAOLETTI Vanina,PAOLETTI V,Vanina PAOLETTI,Female,Athlete,FRA,France,,,,,2024,Summer
1880504,True,PRIGENT Camille,PRIGENT C,Camille PRIGENT,Female,Athlete,FRA,France,Cams,,,,2024,Summer
1880507,True,RENARD Axelle,RENARD A,Axelle RENARD,Female,Athlete,FRA,France,,,,,2024,Summer
1880542,True,IKROMOVA Takhmina,IKROMOVA T,Takhmina IKROMOVA,Female,Athlete,UZB,Uzbekistan,,,,,2024,Summer
1880547,True,PAULO Manuela,PAULO M,Manuela PAULO,Female,Athlete,ANG,Angola,,,,,2024,Summer
1880548,True,MAMEDOVA Amaliya,MAMEDOVA A,Amaliya MAMEDOVA,Female,Athlete,UZB,Uzbekistan,,,,,2024,Summer
1880549,True,SADYKOVA Irodakhon,SADYKOVA I,Irodakhon SADYKOVA,Female,Athlete,UZB,Uzbekistan,Iroda,,,,2024,Summer
1880551,True,IBRAGIMOVA Shakhzoda,IBRAGIMOVA S,Shakhzoda IBRAGIMOVA,Female,Athlete,UZB,Uzbekistan,,,,,2024,Summer
1880553,True,ATALYANTS Evelina,ATALYANTS E,Evelina ATALYANTS,Female,Athlete,UZB,Uzbekistan,,,,,2024,Summer
1880556,True,MONTINHO Matias,MONTINHO M,Matias MONTINHO,Male,Athlete,ANG,Angola,,,,,2024,Summer
1880558,True,ISKHOKZODA Mumtozabonu,ISKHOKZODA M,Mumtozabonu ISKHOKZODA,Female,Athlete,UZB,Uzbekistan,,,,,2024,Summer
1880564,True,POPP Alexandra,POPP A,Alexandra POPP,Female,Athlete,GER,Germany,Poppi,Bronze,Women,Germany,2024,Summer
1880565,True,DOORSOUN Sara,DOORSOUN S,Sara DOORSOUN,Female,Athlete,GER,Germany,,Bronze,Women,Germany,2024,Summer
1880566,True,HENDRICH Kathrin,HENDRICH K,Kathrin HENDRICH,Female,Athlete,GER,Germany,,Bronze,Women,Germany,2024,Summer
1880571,True,RAUCH Felicitas,RAUCH F,Felicitas RAUCH,Female,Athlete,GER,Germany,Feli,Bronze,Women,Germany,2024,Summer
1880572,True,SCHUELLER Lea,SCHUELLER L,Lea SCHUELLER,Female,Athlete,GER,Germany,,Bronze,Women,Germany,2024,Summer
1880573,True,FREIGANG Laura,FREIGANG L,Laura FREIGANG,Female,Athlete,GER,Germany,,Bronze,Women,Germany,2024,Summer
1880574,True,MINGE Janina,MINGE J,Janina MINGE,Female,Athlete,GER,Germany,,Bronze,Women,Germany,2024,Summer
1880575,True,GWINN Giulia,GWINN G,Giulia GWINN,Female,Athlete,GER,Germany,,Bronze,Women,Germany,2024,Summer
1880576,True,LINDER Sarai,LINDER S,Sarai LINDER,Female,Athlete,GER,Germany,,Bronze,Women,Germany,2024,Summer
1880578,True,ANYOMI Nicole,ANYOMI N,Nicole ANYOMI,Female,Athlete,GER,Germany,,Bronze,Women,Germany,2024,Summer
1880581,True,LOHMANN Sydney,LOHMANN S,Sydney LOHMANN,Female,Athlete,GER,Germany,,Bronze,Women,Germany,2024,Summer
1880583,True,BUEHL Klara,BUEHL K,Klara BUEHL,Female,Athlete,GER,Germany,,Bronze,Women,Germany,2024,Summer
1880584,True,NUESKEN Sjoeke,NUESKEN S,Sjoeke NUESKEN,Female,Athlete,GER,Germany,,Bronze,Women,Germany,2024,Summer
1880591,True,FROHMS Merle,FROHMS M,Merle FROHMS,Female,Athlete,GER,Germany,,Bronze,Women,Germany,2024,Summer
1880592,True,BRAND Jule,BRAND J,Jule BRAND,Female,Athlete,GER,Germany,,Bronze,Women,Germany,2024,Summer
1880595,True,HEGERING Marina,HEGERING M,Marina HEGERING,Female,Athlete,GER,Germany,Maschina,Bronze,Women,Germany,2024,Summer
1880602,True,BERGER Ann-Katrin,BERGER AK,Ann-Katrin BERGER,Female,Athlete,GER,Germany,,Bronze,Women,Germany,2024,Summer
1880606,True,SCHULZE SOLANO Bibiane,SCHULZE SOLANO B,Bibiane SCHULZE SOLANO,Female,Athlete,GER,Germany,Bibi,Bronze,Women,Germany,2024,Summer
1880609,True,SENSS Elisa,SENSS E,Elisa SENSS,Female,Athlete,GER,Germany,,Bronze,Women,Germany,2024,Summer
1880610,True,ENDEMANN Vivien,ENDEMANN V,Vivien ENDEMANN,Female,Athlete,GER,Germany,,Bronze,Women,Germany,2024,Summer
1880728,True,FRASER-PRYCE Shelly-Ann,FRASER-PRYCE SA,Shelly-Ann FRASER-PRYCE,Female,Athlete,JAM,Jamaica,"Pocket Rocket, Mommy Rocket, SFP",,,,2024,Summer
1880735,True,RIVERA Alondra,RIVERA A,Alondra RIVERA,Female,Athlete,PUR,Puerto Rico,,,,,2024,Summer
1887539,True,TICAS Oscar,TICAS O,Oscar TICAS,Male,Athlete,ESA,El Salvador,,,,,2024,Summer
1887548,True,YOUNG David,YOUNG D,David YOUNG,Male,Athlete,FIJ,Fiji,,,,,2024,Summer
1887569,True,CHAN Hao-Ching,CHAN HC,CHAN Hao-Ching,Female,Athlete,TPE,Chinese Taipei,"Taipei Sharapova, Angel",,,,2024,Summer
1887571,True,CHAN Latisha,CHAN L,CHAN Latisha,Female,Athlete,TPE,Chinese Taipei,,,,,2024,Summer
1887572,True,HSIEH Su-Wei,HSIEH SW,HSIEH Su-Wei,Female,Athlete,TPE,Chinese Taipei,,,,,2024,Summer
1887600,True,del TORO CARVAJAL Maylin,del TORO CARVAJAL,Maylin del TORO CARVAJAL,Female,Athlete,CUB,Cuba,"""Del Toro in sports, and my friends call me Flaca (skinny)."" (Athlete, 18 Mar 2024)",,,,2024,Summer
1887611,True,ORTIZ Idalys,ORTIZ I,Idalys ORTIZ,Female,Athlete,CUB,Cuba,,,,,2024,Summer
1887621,True,TAITINGFONG Raina,TAITINGFONG R,Raina TAITINGFONG,Female,Athlete,GUM,Guam,,,,,2024,Summer
1887623,True,SILVA MORALES Ivan Felipe,SILVA MORALES IF,Ivan Felipe SILVA MORALES,Male,Athlete,CUB,Cuba,Black Panther or Iron,,,,2024,Summer
1887624,True,MLUGU Andrew Thomas,MLUGU AT,Andrew Thomas MLUGU,Male,Athlete,TAN,Tanzania,Koga,,,,2024,Summer
1887646,True,ERDEM DUNDAR Eda,ERDEM DUNDAR E,ERDEM,Female,Athlete,TUR,Türkiye,"Edi, Eduska",,,,2024,Summer
1887714,True,RASHITOV Ulugbek,RASHITOV U,Ulugbek RASHITOV,Male,Athlete,UZB,Uzbekistan,,Gold,Men -68kg,,2024,Summer
1887744,True,JAYSUNOV Jasurbek,JAYSUNOV J,Jasurbek JAYSUNOV,Male,Athlete,UZB,Uzbekistan,,,,,2024,Summer
1887748,True,WANG Kuan-Hung,WANG KH,WANG Kuan-Hung,Male,Athlete,TPE,Chinese Taipei,Eddie. Taiwan Butterfly King,,,,2024,Summer
1887755,True,BATBAYAR Enkhtamir,BATBAYAR E,Enkhtamir BATBAYAR,Male,Athlete,MGL,Mongolia,,,,,2024,Summer
1887756,True,RAFALOVICH Nikita,RAFALOVICH N,Nikita RAFALOVICH,Male,Athlete,UZB,Uzbekistan,,,,,2024,Summer
1887757,True,OZBAY Cansu,OZBAY C,OZBAY,Female,Athlete,TUR,Türkiye,,,,,2024,Summer
1887764,True,SOBIRJONOVA Ozoda,SOBIRJONOVA O,Ozoda SOBIRJONOVA,Female,Athlete,UZB,Uzbekistan,,,,,2024,Summer
1887767,True,THINAAH Muralitharan,THINAAH M,Muralitharan THINAAH,Female,Athlete,MAS,Malaysia,,,,,2024,Summer
1887768,True,OSIPOVA Svetlana,OSIPOVA S,Svetlana OSIPOVA,Female,Athlete,UZB,Uzbekistan,,Silver,Women +67kg,,2024,Summer
1887771,True,TOH Ee Wei,TOH EW,Ee Wei TOH,Female,Athlete,MAS,Malaysia,,,,,2024,Summer
1887788,True,AL MARRI Abdullah Mohd,AL MARRI AM,Abdullah Mohd AL MARRI,Male,Athlete,UAE,UA Emirates,,,,,2024,Summer
1887827,True,AL SUWAIDI Salim Ahmed,AL SUWAIDI SA,Salim Ahmed AL SUWAIDI,Male,Athlete,UAE,UA Emirates,,,,,2024,Summer
1887840,True,SAHIN Elif,SAHIN E,E. SAHIN,Female,Athlete,TUR,Türkiye,,,,,2024,Summer
1887849,True,MOHD ASRI Nurul Izzah Izzati,MOHD ASRI NII,Nurul Izzah Izzati MOHD ASRI,Female,Athlete,MAS,Malaysia,"The Pocket Rocket Woman, Angah",,,,2024,Summer
1887938,True,UCHIDA Misaki,UCHIDA M,UCHIDA Misaki,Female,Athlete,JPN,Japan,,,,,2024,Summer
1887939,True,SATO Taishu,SATO T,SATO Taishu,Male,Athlete,JPN,Japan,,Silver,Men's Individual,,2024,Summer
1887942,True,ORGE Gizem,ORGE G,ORGE,Female,Athlete,TUR,Türkiye,Minister of Defence,,,,2024,Summer
1887952,True,OGRETIR Berkay,OGRETIR B,Berkay OGRETIR,Male,Athlete,TUR,Türkiye,,,,,2024,Summer
1887955,True,TUNCELLI Kuzey,TUNCELLI K,Kuzey TUNCELLI,Male,Athlete,TUR,Türkiye,,,,,2024,Summer
1887957,True,HUANG Hsiao Wen,HUANG HW,HUANG Hsiao Wen,Female,Athlete,TPE,Chinese Taipei,"Huang Wen, Winnie",,,,2024,Summer
1887960,True,ALBAYRAK Emir Batur,ALBAYRAK EB,Emir Batur ALBAYRAK,Male,Athlete,TUR,Türkiye,,,,,2024,Summer
1887962,True,GUNES Zehra,GUNES Z,GUNES,Female,Athlete,TUR,Türkiye,,,,,2024,Summer
1887963,True,LIN Yu Ting,LIN YT,LIN Yu Ting,Female,Athlete,TPE,Chinese Taipei,Ting (the last part of her name),Gold,Women's 57kg,,2024,Summer
1887964,True,SAKA Berke,SAKA B,Berke SAKA,Male,Athlete,TUR,Türkiye,,,,,2024,Summer
1887970,True,WU Shih Yi,WU SY,WU Shih Yi,Female,Athlete,TPE,Chinese Taipei,A-Wu,Bronze,Women's 60kg,,2024,Summer
1887971,True,MARGHIEV Serghei,MARGHIEV S,Serghei MARGHIEV,Male,Athlete,MDA,Republic of Moldova,,,,,2024,Summer
1887975,True,CHEN Nien Chin,CHEN NC,CHEN Nien Chin,Female,Athlete,TPE,Chinese Taipei,"Chloe, A-Bu, Boxing Queen",Bronze,Women's 66kg,,2024,Summer
1887978,True,CIOBANU Victor,CIOBANU V,Victor CIOBANU,Male,Athlete,MDA,Republic of Moldova,,,,,2024,Summer
1887979,True,KAN Chia Wei,KAN CW,KAN Chia Wei,Male,Athlete,TPE,Chinese Taipei,Forrest Gump (his last name in Chinese sounds like Gump),,,,2024,Summer
1887981,True,LAI Chu En,LAI CE,LAI Chu En,Male,Athlete,TPE,Chinese Taipei,The Paiwan Warrior (referring to his Indigenous ethnicity),,,,2024,Summer
1887986,True,MARGHIEVA Zalina,MARGHIEVA Z,Zalina MARGHIEVA,Female,Athlete,MDA,Republic of Moldova,,,,,2024,Summer
1887993,True,MARDARE Andrian,MARDARE A,Andrian MARDARE,Male,Athlete,MDA,Republic of Moldova,,,,,2024,Summer
1887998,True,PETIC Valentin,PETIC V,Valentin PETIC,Male,Athlete,MDA,Republic of Moldova,,,,,2024,Summer
1888013,True,ARICI Beyza,ARICI B,ARICI,Female,Alternate Athlete,TUR,Türkiye,,,,,2024,Summer
1888021,True,KALAC Asli,KALAC A,KALAC,Female,Athlete,TUR,Türkiye,,,,,2024,Summer
1888025,True,SHERIF Mayar,SHERIF M,Mayar SHERIF,Female,Athlete,EGY,Egypt,,,,,2024,Summer
1888026,True,LEFTER Radu,LEFTER R,Radu LEFTER,Male,Athlete,MDA,Republic of Moldova,,,,,2024,Summer
1888047,True,MARICIC Miran,MARICIC M,Miran MARICIC,Male,Athlete,CRO,Croatia,"Miljac, Mrki",Bronze,10m Air Rifle Men,,2024,Summer
1888062,True,MIHKELS Madis,MIHKELS M,Madis MIHKELS,Male,Athlete,EST,Estonia,Beavis,,,,2024,Summer
1888092,True,SALCUTAN Tatiana,SALCUTAN T,Tatiana SALCUTAN,Female,Athlete,MDA,Republic of Moldova,Tia,,,,2024,Summer
1888104,True,ALOVATKI Pavel,ALOVATKI P,Pavel ALOVATKI,Male,Athlete,MDA,Republic of Moldova,,,,,2024,Summer
1888113,True,KOURAOGO Iman,KOURAOGO I,Iman KOURAOGO,Female,Athlete,BUR,Burkina Faso,,,,,2024,Summer
1888124,True,ELFEKY Amina,ELFEKY A,Amina ELFEKY,Female,Athlete,EGY,Egypt,Mino,,,,2024,Summer
1888140,True,MAIGA Ibrahim,MAIGA I,Ibrahim MAIGA,Male,Athlete,BUR,Burkina Faso,,,,,2024,Summer
1888156,True,KITAGAWA Hikaru,KITAGAWA H,KITAGAWA Hikaru,Female,Athlete,JPN,Japan,"Kyata, Hikarun",,,,2024,Summer
1888158,True,KOGA Toko,KOGA T,KOGA Toko,Female,Athlete,JPN,Japan,,,,,2024,Summer
1888159,True,TANIKAWA Momoko,TANIKAWA M,TANIKAWA Momoko,Female,Athlete,JPN,Japan,,,,,2024,Summer
1888160,True,ISHIKAWA Rion,ISHIKAWA R,ISHIKAWA Rion,Female,Athlete,JPN,Japan,,,,,2024,Summer
1888169,True,OHBA Shu,OHBA S,OHBA Shu,Female,Athlete,JPN,Japan,,,,,2024,Summer
1888170,True,MORIYA Miyabi,MORIYA M,MORIYA Miyabi,Female,Athlete,JPN,Japan,,,,,2024,Summer
1888172,True,CHIBA Remina,CHIBA R,CHIBA Remina,Female,Athlete,JPN,Japan,,,,,2024,Summer
1888173,True,SEIKE Kiko,SEIKE K,SEIKE Kiko,Female,Athlete,JPN,Japan,,,,,2024,Summer
1888174,True,FUJINO Aoba,FUJINO A,FUJINO Aoba,Female,Athlete,JPN,Japan,,,,,2024,Summer
1888175,True,UEKI Riko,UEKI R,UEKI Riko,Female,Athlete,JPN,Japan,,,,,2024,Summer
1888179,True,HAMANO Maika,HAMANO M,HAMANO Maika,Female,Athlete,JPN,Japan,,,,,2024,Summer
1888181,True,MIYAZAWA Hinata,MIYAZAWA H,MIYAZAWA Hinata,Female,Athlete,JPN,Japan,,,,,2024,Summer
1888182,True,NAGANO Fuka,NAGANO F,NAGANO Fuka,Female,Athlete,JPN,Japan,,,,,2024,Summer
1888184,True,HIRAO Chika,HIRAO C,HIRAO Chika,Female,Athlete,JPN,Japan,,,,,2024,Summer
1888188,True,TAKAHASHI Hana,TAKAHASHI H,TAKAHASHI Hana,Female,Athlete,JPN,Japan,Taka,,,,2024,Summer
1888195,True,HAYASHI Honoka,HAYASHI H,HAYASHI Honoka,Female,Athlete,JPN,Japan,,,,,2024,Summer
1888196,True,YAMASHITA Ayaka,YAMASHITA A,YAMASHITA Ayaka,Female,Athlete,JPN,Japan,,,,,2024,Summer
1888203,True,HASEGAWA Yui,HASEGAWA Y,HASEGAWA Yui,Female,Athlete,JPN,Japan,,,,,2024,Summer
1888209,True,TANAKA Mina,TANAKA M,TANAKA Mina,Female,Athlete,JPN,Japan,,,,,2024,Summer
1888212,True,MINAMI Moeka,MINAMI M,MINAMI Moeka,Female,Athlete,JPN,Japan,,,,,2024,Summer
1888214,True,KUMAGAI Saki,KUMAGAI S,KUMAGAI Saki,Female,Athlete,JPN,Japan,,,,,2024,Summer
1888219,True,SHIMIZU Risa,SHIMIZU R,SHIMIZU Risa,Female,Athlete,JPN,Japan,Risa-chan,,,,2024,Summer
1888267,True,CHEN Yi-Tung,CHEN YT,CHEN Yi-Tung,Male,Athlete,TPE,Chinese Taipei,,,,,2024,Summer
1888312,True,OGAWA Rika,OGAWA R,OGAWA Rika,Female,Athlete,JPN,Japan,,,,,2024,Summer
1888314,True,HASEGAWA Miyu,HASEGAWA M,HASEGAWA Miyu,Female,Athlete,JPN,Japan,,,,,2024,Summer
1888323,True,KOBAYAKAWA Shiho,KOBAYAKAWA S,KOBAYAKAWA Shiho,Female,Athlete,JPN,Japan,,,,,2024,Summer
1888326,True,URATA Kana,URATA K,URATA Kana,Female,Athlete,JPN,Japan,,,,,2024,Summer
1888328,True,NAKAMURA Eika,NAKAMURA E,NAKAMURA Eika,Female,Athlete,JPN,Japan,,,,,2024,Summer
1888330,True,TANAKA Saki,TANAKA S,TANAKA Saki,Female,Athlete,JPN,Japan,,,,,2024,Summer
1888331,True,SHIMADA Amiru,SHIMADA A,SHIMADA Amiru,Female,Athlete,JPN,Japan,,,,,2024,Summer
1888334,True,SUZUKI Miyu,SUZUKI M,SUZUKI Miyu,Female,Athlete,JPN,Japan,,,,,2024,Summer
1888337,True,TORIYAMA Mai,TORIYAMA M,TORIYAMA Mai,Female,Athlete,JPN,Japan,"Tori, Tori-yan",,,,2024,Summer
1888339,True,MORI Kanon,MORI K,MORI Kanon,Female,Athlete,JPN,Japan,"Kyanon, Non-chan",,,,2024,Summer
1888341,True,OMOTO Sakurako,OMOTO S,OMOTO Sakurako,Female,Athlete,JPN,Japan,Saku,,,,2024,Summer
1888343,True,KOZUKA Miki,KOZUKA M,KOZUKA Miki,Female,Athlete,JPN,Japan,Mikity,,,,2024,Summer
1888346,True,OIKAWA Shihori,OIKAWA S,OIKAWA Shihori,Female,Athlete,JPN,Japan,Oicchi,,,,2024,Summer
1888348,True,ASAI Yu,ASAI Y,ASAI Yu,Female,Athlete,JPN,Japan,Yuu,,,,2024,Summer
1888349,True,NAGAI Hazuki,NAGAI H,NAGAI Hazuki,Female,Athlete,JPN,Japan,,,,,2024,Summer
1888351,True,NAGAI Yuri,NAGAI Y,NAGAI Yuri,Female,Athlete,JPN,Japan,,,,,2024,Summer
1888365,True,ABDELBARY Farida,ABDELBARY F,Farida ABDELBARY,Female,Athlete,EGY,Egypt,Ferry Berry,,,,2024,Summer
1888388,True,ANASTASSIOU Lucie,ANASTASSIOU L,Lucie ANASTASSIOU,Female,Athlete,FRA,France,Lulu,,,,2024,Summer
1888389,True,AUFRERE Romain,AUFRERE R,Romain AUFRERE,Male,Athlete,FRA,France,Roro,,,,2024,Summer
1888394,True,BESSAGUET Clement,BESSAGUET C,Clement BESSAGUET,Male,Athlete,FRA,France,Clemucho,,,,2024,Summer
1888404,True,CORMENIER Carole,CORMENIER C,Carole CORMENIER,Female,Athlete,FRA,France,"Caro, bulldozer",,,,2024,Summer
1888406,True,COUZY Melanie,COUZY M,Melanie COUZY,Female,Athlete,FRA,France,Tata mel,,,,2024,Summer
1888409,True,DELAUNAY Eric,DELAUNAY E,Eric DELAUNAY,Male,Athlete,FRA,France,,,,,2024,Summer
1888414,True,FOUQUET Florian,FOUQUET F,Florian FOUQUET,Male,Athlete,FRA,France,Flo,,,,2024,Summer
1888422,True,GOMEZ Judith,GOMEZ J,Judith GOMEZ,Female,Athlete,FRA,France,DJY,,,,2024,Summer
1888423,True,GUERRERO Sebastien,GUERRERO S,Sebastien GUERRERO,Male,Athlete,FRA,France,"Petit, basque",,,,2024,Summer
1888426,True,HERBULOT Manon,HERBULOT M,Manon HERBULOT,Female,Athlete,FRA,France,,,,,2024,Summer
1888429,True,JEDRZEJEWSKI Camille,JEDRZEJEWSKI C,Camille JEDRZEJEWSKI,Female,Athlete,FRA,France,Cam,Silver,25m Pistol Women,,2024,Summer
1888433,True,KRYZS Lucas Bernard Denis,KRYZS LBD,Lucas Bernard Denis KRYZS,Male,Athlete,FRA,France,The Mustachioed Lorraine,,,,2024,Summer
1888434,True,LAMOLLE Mathilde,LAMOLLE M,Mathilde LAMOLLE,Female,Athlete,FRA,France,,,,,2024,Summer
1888438,True,MULLER Oceanne,MULLER O,Oceanne MULLER,Female,Athlete,FRA,France,"Oce, the machine, robocop",,,,2024,Summer
1888443,True,QUIQUAMPOIX Jean,QUIQUAMPOIX J,Jean QUIQUAMPOIX,Male,Athlete,FRA,France,Janot,,,,2024,Summer
1888512,True,BEZEDE Dimitriana,BEZEDE D,Dimitriana BEZEDE,Female,Athlete,MDA,Republic of Moldova,,,,,2024,Summer
1888688,True,EMILIANOV Alexandra,EMILIANOV A,Alexandra EMILIANOV,Female,Athlete,MDA,Republic of Moldova,,,,,2024,Summer
1888708,True,DOLENC Martin,DOLENC M,Martin DOLENC,Male,Athlete,CRO,Croatia,,,,,2024,Summer
1888808,True,MALDONIS Mindaugas,MALDONIS M,Mindaugas MALDONIS,Male,Athlete,LTU,Lithuania,,,,,2024,Summer
1888813,True,VARGAS Melissa Teresa,VARGAS MT,VARGAS,Female,Athlete,TUR,Türkiye,Vargas Airlines,,,,2024,Summer
